game_id,game_date,home_team,away_team,period,clock,full_clock,team,player,event,x_coordinate,y_coordinate,x_coordinate_adv,y_coordinate_adv,player_2,x_coordinate_2,y_coordinate_2,x_coordinate_adv_2,y_coordinate_adv_2,detail_1,detail_2,detail_3,detail_4,rev_period,home_team_skaters,away_team_skaters,is_5v4,is_fo,is_5on5,is_in_att_zone,whos_attacking,adv_team,skater_adv_segment,play_segment,event_no,starts_with_oz_fo,wont_leave_zone
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,1053,3453,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,181,81,181,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,2,1,24,TRUE,FALSE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,2,1053,2253,Olympic (Women) - Canada,Laura Stacey,Dump In/Out,49,39,151,46,NA,NA,NA,NA,NA,Lost,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,36,1,9,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1053,1053,Olympic (Women) - United States,Melissa Samoskevich,Puck Recovery,164,74,164,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,2,TRUE,TRUE
17999Olympic (Women) - FinlandOlympic (Women) - Canada,2019-04-13,Olympic (Women) - Finland,Olympic (Women) - Canada,2,1053,2253,Olympic (Women) - Finland,Jenni Hiirikoski,Play,130,4,130,4,Michelle Karvinen,134,68,134,68,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Finland,Olympic (Women) - Finland,87,3,7,TRUE,TRUE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1052,2252,Minnesota Whitecaps,Sydney Baldwin,Play,136,52,136,52,Meghan Lorence,154,78,154,78,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,2,14,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,1052,1052,Olympic (Women) - Canada,Haley Irwin,Puck Recovery,193,26,193,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,16,1,5,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1052,1052,Olympic (Women) - United States,Melissa Samoskevich,Play,146,60,146,60,Cayla Barnes,129,39,129,39,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,3,TRUE,TRUE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1050,2250,Minnesota Whitecaps,Meghan Lorence,Play,154,76,154,76,Nina Rodgers,160,18,160,18,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,2,15,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,1050,1050,Boston Pride,Kaleigh Fratkin,Play,183,75,183,75,Samantha Davis,190,75,190,75,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,164,3,17,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1050,1050,Olympic (Women) - United States,Cayla Barnes,Play,131,48,131,48,Hilary Knight,154,21,154,21,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,4,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,2,1049,2249,Toronto Six,Shiann Darkangelo,Play,197,34,197,34,Brooke Boquist,191,69,191,69,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,146,1,6,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1049,1049,Olympic (Women) - United States,Hilary Knight,Shot,160,19,160,19,NA,NA,NA,NA,NA,Slapshot,On Net,TRUE,FALSE,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,5,TRUE,TRUE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,3,1048,1048,Connecticut Whale,Kayla Friesen,Faceoff Win,169,20,169,20,Mallory Rushton,NA,NA,NA,NA,Backhand,NA,NA,NA,1,5,4,TRUE,TRUE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,128,1,1,TRUE,TRUE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1048,2248,Minnesota Whitecaps,Nina Rodgers,Play,156,10,156,10,Sydney Baldwin,138,37,138,37,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,2,16,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,1048,1048,Boston Pride,Samantha Davis,Shot,166,65,166,65,NA,NA,NA,NA,NA,Snapshot,Blocked,TRUE,FALSE,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,164,3,18,TRUE,TRUE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,2,1048,2248,Olympic (Women) - United States,Sidney Morin,Puck Recovery,12,77,12,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Canada,Olympic (Women) - United States,36,1,10,TRUE,FALSE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,2,1048,2248,Olympic (Women) - United States,Sidney Morin,Play,12,77,12,77,Kacey Bellamy,3,29,3,29,Indirect,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Canada,Olympic (Women) - United States,36,1,11,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1048,1048,Olympic (Women) - United States,Annie Pankowski,Puck Recovery,185,34,185,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,6,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1048,1048,Olympic (Women) - United States,Annie Pankowski,Incomplete Play,185,34,185,34,Hilary Knight,157,10,157,10,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,7,TRUE,TRUE
17999Olympic (Women) - FinlandOlympic (Women) - Canada,2019-04-13,Olympic (Women) - Finland,Olympic (Women) - Canada,2,1048,2248,Olympic (Women) - Finland,Michelle Karvinen,Play,132,29,132,29,Jenni Hiirikoski,136,48,136,48,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Finland,Olympic (Women) - Finland,87,3,8,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,2,1047,2247,Toronto Six,Brooke Boquist,Play,183,76,183,76,Shiann Darkangelo,193,68,193,68,Indirect,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,146,1,7,TRUE,TRUE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,1047,1047,Connecticut Whale,Sarah Schwenzfeier,Puck Recovery,33,49,167,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,164,3,19,TRUE,TRUE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,1047,3447,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,197,51,197,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,2,1,25,TRUE,FALSE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,1047,3447,Olympic (Women) - Canada,Natalie Spooner,Incomplete Play,197,51,197,51,Sarah Nurse,186,48,186,48,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,2,1,26,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,1047,1047,Olympic (Women) - Canada,Melodie Daoust,Puck Recovery,173,2,173,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,16,1,6,TRUE,TRUE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,1047,1047,Olympic (Women) - Canada,Melodie Daoust,Play,173,2,173,2,Marie-Philip Poulin,129,3,129,3,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,16,1,7,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1047,1047,Olympic (Women) - Canada,Jocelyne Larocque,Takeaway,17,69,183,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,8,TRUE,TRUE
17999Olympic (Women) - FinlandOlympic (Women) - Canada,2019-04-13,Olympic (Women) - Finland,Olympic (Women) - Canada,2,1047,2247,Olympic (Women) - Finland,Jenni Hiirikoski,Shot,136,48,136,48,NA,NA,NA,NA,NA,Slapshot,On Net,FALSE,TRUE,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Finland,Olympic (Women) - Finland,87,3,9,TRUE,TRUE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,1046,3446,Olympic (Women) - Olympic Athletes from Russia,Nadezhda Morozova,Puck Recovery,13,40,187,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,2,1,27,TRUE,FALSE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,1046,3446,Olympic (Women) - Olympic Athletes from Russia,Nadezhda Morozova,Play,13,40,187,45,Yevgenia Dyupina,15,37,185,48,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,2,1,28,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,1046,1046,Olympic (Women) - Canada,Marie-Philip Poulin,Incomplete Play,129,3,129,3,Laura Fortino,125,71,125,71,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,16,1,8,TRUE,FALSE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,2,1046,2246,Olympic (Women) - United States,Kacey Bellamy,Play,3,29,3,29,Kendall Coyne Schofield,20,10,20,10,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Canada,Olympic (Women) - United States,36,1,12,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1046,1046,Olympic (Women) - Canada,Jocelyne Larocque,Dump In/Out,5,61,195,24,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,9,TRUE,TRUE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,3,1045,1045,Connecticut Whale,Katelynn Russ,Puck Recovery,168,5,168,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,128,1,2,TRUE,TRUE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,3,1045,1045,Connecticut Whale,Katelynn Russ,Incomplete Play,168,5,168,5,Janine Weber,196,63,196,63,Indirect,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,128,1,3,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,2,1045,2245,Toronto Six,Shiann Darkangelo,Play,182,80,182,80,Brooke Boquist,151,82,151,82,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,146,1,8,TRUE,TRUE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1045,2245,Minnesota Whitecaps,Sydney Baldwin,Shot,137,17,137,17,NA,NA,NA,NA,NA,Wristshot,On Net,TRUE,FALSE,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,2,17,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,1045,1045,Connecticut Whale,Hanna Beattie,Puck Recovery,27,53,173,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,164,3,20,TRUE,TRUE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,1045,1045,Connecticut Whale,Hanna Beattie,Dump In/Out,30,56,170,29,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,164,3,21,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1045,1045,Olympic (Women) - United States,Annie Pankowski,Puck Recovery,161,83,161,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,10,TRUE,TRUE
17999Olympic (Women) - FinlandOlympic (Women) - Canada,2019-04-13,Olympic (Women) - Finland,Olympic (Women) - Canada,2,1045,2245,Olympic (Women) - Canada,Melodie Daoust,Puck Recovery,30,43,170,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Finland,Olympic (Women) - Finland,87,3,10,TRUE,TRUE
17999Olympic (Women) - FinlandOlympic (Women) - Canada,2019-04-13,Olympic (Women) - Finland,Olympic (Women) - Canada,2,1045,2245,Olympic (Women) - Canada,Melodie Daoust,Dump In/Out,30,43,170,42,NA,NA,NA,NA,NA,Lost,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Finland,Olympic (Women) - Finland,87,3,11,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,1044,1044,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,123,74,123,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Canada,16,1,9,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1044,1044,Olympic (Women) - United States,Annie Pankowski,Play,156,82,156,82,Hilary Knight,193,60,193,60,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,11,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,2,1043,2243,Toronto Six,Brooke Boquist,Play,150,82,150,82,Shiann Darkangelo,160,83,160,83,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,TRUE,Toronto Six,Toronto Six,146,1,9,TRUE,FALSE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,1043,1043,Boston Pride,Mallory Souliotis,Puck Recovery,128,6,128,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,164,3,22,TRUE,TRUE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,1043,3443,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,178,75,178,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,2,1,29,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,2,1043,2243,Olympic (Women) - Canada,Brianne Jenner,Faceoff Win,169,20,169,20,Brianna Decker,NA,NA,NA,NA,Forehand,NA,NA,NA,2,4,5,TRUE,TRUE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,74,1,1,TRUE,TRUE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1042,2242,Minnesota Whitecaps,Haley Mack,Puck Recovery,183,45,183,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,2,18,TRUE,FALSE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1042,2242,Minnesota Whitecaps,Haley Mack,Shot,183,45,183,45,NA,NA,NA,NA,NA,Snapshot,On Net,TRUE,FALSE,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,2,19,TRUE,FALSE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,1042,1042,Olympic (Women) - Canada,Laura Fortino,Play,94,65,94,65,Marie-Philip Poulin,82,24,82,24,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Canada,16,1,10,TRUE,FALSE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,1042,1042,Clarkson Golden Knights,Taylar Cianfarano,Faceoff Win,31,21,169,64,Kalie Grant,NA,NA,NA,NA,Backhand,NA,NA,NA,1,5,4,TRUE,TRUE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,42,1,1,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,2,1042,2242,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,149,5,149,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,74,1,2,TRUE,TRUE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,3,1041,1041,Metropolitan Riveters,Sammy Kolowrat,Takeaway,4,22,196,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,128,1,4,TRUE,TRUE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1041,2241,Minnesota Whitecaps,Stephanie Anderson,Faceoff Win,169,21,169,21,Emily Janiga,NA,NA,NA,NA,Backhand,NA,NA,NA,2,4,5,TRUE,TRUE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,3,1,TRUE,TRUE
17583Olympic (Women) - United StatesOlympic (Women) - Canada,2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,2,1041,2241,Olympic (Women) - United States,Kendall Coyne Schofield,Dump In/Out,110,1,110,1,NA,NA,NA,NA,NA,Lost,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - United States,36,1,13,TRUE,FALSE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1040,2240,Minnesota Whitecaps,Haley Mack,Puck Recovery,159,14,159,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,3,2,TRUE,TRUE
17575Olympic (Women) - CanadaOlympic (Women) - Finland,2018-02-13,Olympic (Women) - Canada,Olympic (Women) - Finland,3,1040,1040,Olympic (Women) - Canada,Marie-Philip Poulin,Incomplete Play,63,25,63,25,Haley Irwin,101,63,101,63,Direct,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,FALSE,Olympic (Women) - Finland,Olympic (Women) - Canada,16,1,11,TRUE,FALSE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,1040,1040,Clarkson Golden Knights,Taylor Turnquist,Puck Recovery,4,39,196,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,42,1,2,TRUE,TRUE
17823St. Lawrence SaintsClarkson Golden Knights,2018-10-19,St. Lawrence Saints,Clarkson Golden Knights,3,1040,1040,Clarkson Golden Knights,Taylor Turnquist,Dump In/Out,4,39,196,46,NA,NA,NA,NA,NA,Lost,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,St. Lawrence Saints,St. Lawrence Saints,42,1,3,TRUE,FALSE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,2,1040,2240,Olympic (Women) - Canada,Rebecca Johnston,Incomplete Play,158,2,158,2,Sarah Nurse,195,28,195,28,Indirect,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,74,1,3,TRUE,TRUE
17992Olympic (Women) - United StatesOlympic (Women) - Canada,2019-04-06,Olympic (Women) - United States,Olympic (Women) - Canada,3,1040,1040,Olympic (Women) - United States,Hilary Knight,Play,198,42,198,42,Brianna Decker,184,4,184,4,Indirect,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - United States,Olympic (Women) - United States,79,1,12,TRUE,TRUE
17999Olympic (Women) - FinlandOlympic (Women) - Canada,2019-04-13,Olympic (Women) - Finland,Olympic (Women) - Canada,2,1040,2240,Olympic (Women) - Finland,Michelle Karvinen,Puck Recovery,99,76,99,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Finland,87,3,12,TRUE,FALSE
17999Olympic (Women) - FinlandOlympic (Women) - Canada,2019-04-13,Olympic (Women) - Finland,Olympic (Women) - Canada,2,1040,2240,Olympic (Women) - Finland,Michelle Karvinen,Play,87,67,87,67,Jenni Hiirikoski,74,34,74,34,Direct,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Olympic (Women) - Finland,87,3,13,TRUE,FALSE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1039,2239,Minnesota Whitecaps,Haley Mack,Play,158,4,158,4,Nina Rodgers,141,4,141,4,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,3,3,TRUE,TRUE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,3,1039,1039,Boston Pride,Mallory Souliotis,Play,142,9,142,9,Kaleigh Fratkin,137,60,137,60,Direct,NA,NA,NA,1,4,5,TRUE,FALSE,FALSE,TRUE,Boston Pride,Boston Pride,164,3,23,TRUE,TRUE
17573Olympic (Women) - CanadaOlympic (Women) - Olympic Athletes from Russia,2018-02-11,Olympic (Women) - Canada,Olympic (Women) - Olympic Athletes from Russia,1,1039,3439,Olympic (Women) - Canada,Meghan Agosta,Play,178,80,178,80,Brigette Lacquette,127,70,127,70,Direct,NA,NA,NA,3,5,4,TRUE,FALSE,FALSE,TRUE,Olympic (Women) - Canada,Olympic (Women) - Canada,2,1,30,TRUE,FALSE
18651Connecticut WhaleMetropolitan Riveters,2021-01-24,Connecticut Whale,Metropolitan Riveters,3,1038,1038,Metropolitan Riveters,Sammy Kolowrat,Play,6,18,194,67,Kiira Dosdall,4,42,196,43,Indirect,NA,NA,NA,1,5,4,TRUE,FALSE,FALSE,TRUE,Connecticut Whale,Connecticut Whale,128,1,5,TRUE,TRUE
18653Toronto SixBoston Pride,2021-01-26,Toronto Six,Boston Pride,2,1038,2238,Toronto Six,Shiann Darkangelo,Puck Recovery,110,13,110,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,TRUE,FALSE,FALSE,FALSE,NZ,Toronto Six,146,1,10,TRUE,FALSE
18653Metropolitan RivetersMinnesota Whitecaps,2021-01-26,Metropolitan Riveters,Minnesota Whitecaps,2,1038,2238,Minnesota Whitecaps,Nina Rodgers,Play,141,4,141,4,Haley Mack,161,6,161,6,Direct,NA,NA,NA,2,4,5,TRUE,FALSE,FALSE,TRUE,Minnesota Whitecaps,Minnesota Whitecaps,140,3,4,TRUE,TRUE
18654Connecticut WhaleBoston Pride,2021-01-27,Connecticut Whale,Boston Pride,2,1038,2238,Boston Pride,Lexie Laing,Faceoff Win,169,65,169,65,Sarah Schwenzfeier,NA,NA,NA,NA,Backhand,NA,NA,NA,2,4,5,TRUE,TRUE,FALSE,TRUE,Boston Pride,Boston Pride,161,1,1,TRUE,TRUE
